,X,Y,Z,RSSI
293,-3053.947723302931,5171.81309494129,369.3999999999999,-103.0
294,-3072.144656217244,5203.963291002194,369.3999999999999,-81.0
295,-3090.341344773685,5236.113631811945,369.3999999999999,-82.0
296,-3108.405292827408,5268.335683090118,369.19999999999993,-90.0
297,-3127.6435106971485,5300.877557545134,369.2,-89.0
298,-3143.225768801939,5322.03723311082,369.2,-86.0
299,-3160.8678826715754,5351.625006537479,369.20000000000005,-89.0
300,-3180.2379566309546,5384.095758462088,369.3999999999999,-85.0
301,-3198.544960290937,5415.232586756363,369.2,-87.0
302,-3217.138948098803,5448.122539977265,369.2,-104.0
303,-3235.577980062631,5479.188104286247,369.19999999999993,-79.0
304,-3253.2189933571417,5508.776588539501,369.2,-78.0
305,-3270.216694623098,5538.712517110347,369.2,-82.0
306,-3289.0132835387394,5558.136632077635,369.2,-90.0
307,-3307.207278145101,5590.288695935971,369.2,-87.0
308,-3325.7999037111717,5623.179531270746,369.19999999999993,-82.0
309,-3345.167890173763,5655.651674993843,369.4,-86.0
310,-3364.403123022224,5688.195534782579,369.40000000000003,-106.0
311,-3383.6381052088204,5720.73955602661,369.4,-103.0
312,-3402.2297162377286,5753.631012326417,369.4,-88.0
313,-3420.953577458094,5786.45107027164,369.6,-91.0
314,-3440.187803314685,5818.995566501768,369.59999999999997,-93.0
315,-3458.3798149074883,5851.148832403437,369.59999999999997,-86.0
316,-3475.863691727662,5878.914470776755,369.6,-89.0
317,-3493.9007298876018,5909.243459162344,369.6,-89.0
318,-3529.6399985913963,5973.89822844713,369.6,-90.0
319,-3547.830832616098,6006.0522056868185,369.59999999999997,-97.0
320,-3566.797075396907,6037.7875571177565,369.8,-92.0
321,-3602.933171521848,6103.182141137388,369.8,-91.0
322,-3620.8786582236557,6136.42259344005,369.79999999999995,-94.0
323,-3639.068257103888,6168.57729652584,369.79999999999995,-89.0
324,-3676.7755415987076,6235.031665070316,370.0,-86.0
325,-3695.3631538309332,6267.9255040115895,370.00000000000006,-85.0
326,-3714.0830254055863,6300.747960674795,370.2,-106.0
327,-3732.670126717171,6333.642102859273,370.19999999999993,-85.0
328,-3751.655717742184,6367.275097221791,370.19999999999993,-104.0
329,-3770.3966091996567,6401.994126200643,370.2,-87.0
330,-3788.982923428069,6434.888726298219,370.2,-84.0
331,-3807.8351916631177,6468.593716527903,370.0,-81.0
332,-3827.176106118893,6500.127119873821,369.8,-87.0
333,-3845.7616571020076,6533.022181439687,369.80000000000007,-85.0
334,-3864.304667954683,6563.078463187946,369.6,-105.0
335,-3883.9316212225904,6596.365408779263,369.6,-84.0
336,-3902.1177238689475,6628.522204055748,369.6,-90.0
337,-3921.744161847483,6661.80947385201,369.59999999999997,-104.0
338,-3940.1959331135286,6694.776824881511,369.40000000000003,-92.0
339,-3958.136773431073,6728.019926021135,369.40000000000003,-83.0
340,-3976.8530755027846,6760.844533013873,369.59999999999997,-81.0
341,-3994.7933969253095,6794.08792205581,369.59999999999997,-91.0
342,-4012.7118559705123,6825.435335697952,369.79999999999995,-86.0
343,-4031.182854693523,6859.3462403123995,370.0,-88.0
344,-4050.1642663550833,6892.98171336432,370.0,-86.0
